City,Date,PM2.5,PM10,NO2,CO,SO2,AQI,Temp_Mean,Humidity_Mean,Wind_Speed_Max
Gurugram,2016-03-04,281.3,395.4,8.47,1.28,9.53,445.0,24.1,50,11.5
Gurugram,2016-03-05,213.72,395.4,31.923333333333332,0.9433333333333334,9.7,394.75,22.5,60,14.8
Gurugram,2016-03-06,146.14,395.4,55.376666666666665,0.6066666666666667,9.87,344.5,20.3,75,16.4
Gurugram,2016-03-07,78.56,395.4,78.83,0.27,10.04,294.25,21.3,69,10.9
Gurugram,2016-03-08,97.88,395.4,34.12,0.8150000000000001,9.58,244.0,21.7,66,11.4
Gurugram,2016-03-09,539.41,395.4,40.8,1.36,7.28,442.0,21.6,61,13.1
Gurugram,2016-03-10,914.94,395.4,63.94,1.45,0.64,676.0,22.7,61,13.2
Gurugram,2016-03-11,772.2666666666667,395.4,61.77142857142857,1.3533333333333333,2.3033333333333332,646.8235294117648,23.6,62,14.1
Gurugram,2016-03-12,629.5933333333334,395.4,59.60285714285714,1.2566666666666666,3.9666666666666663,617.6470588235294,21.2,77,17.7
Gurugram,2016-03-13,486.92,395.4,57.434285714285714,1.16,5.629999999999999,588.4705882352941,21.4,69,21.4
Gurugram,2016-03-14,344.24666666666667,395.4,55.26571428571428,1.0633333333333332,7.293333333333332,559.2941176470588,20.8,73,9.8
Gurugram,2016-03-15,201.57333333333327,395.4,53.097142857142856,0.9666666666666666,8.956666666666667,530.1176470588235,21.0,64,12.5
Gurugram,2016-03-16,58.9,395.4,50.92857142857143,0.87,10.62,500.94117647058823,21.0,54,16.1
Gurugram,2016-03-17,894.75,395.4,48.76,1.43,13.43,471.7647058823529,23.1,54,15.6
Gurugram,2016-03-18,581.05,395.4,46.75,1.22,17.42,442.5882352941177,24.2,56,15.7
Gurugram,2016-03-19,506.9571428571428,395.4,46.63,1.1585714285714286,16.738750000000003,413.4117647058824,24.3,59,10.2
Gurugram,2016-03-20,432.86428571428564,395.4,46.51,1.0971428571428572,16.0575,384.2352941176471,25.0,56,13.8
Gurugram,2016-03-21,358.77142857142854,395.4,46.39,1.0357142857142856,15.376250000000002,355.05882352941177,24.1,45,23.2
Gurugram,2016-03-22,284.6785714285714,395.4,46.269999999999996,0.9742857142857143,14.695,325.88235294117646,22.6,35,26.3
Gurugram,2016-03-23,210.58571428571423,395.4,46.15,0.9128571428571428,14.013750000000002,296.70588235294116,23.7,38,17.4
Gurugram,2016-03-24,136.49285714285713,395.4,46.029999999999994,0.8514285714285714,13.332500000000001,267.5294117647059,25.1,45,9.5
Gurugram,2016-03-25,62.4,395.4,45.91,0.79,12.651250000000001,238.3529411764706,26.8,48,9.7
Gurugram,2016-03-26,40.5,395.4,35.09,1.37,11.97,209.1764705882353,25.2,52,20.0
Gurugram,2016-03-27,79.43,395.4,31.01,1.12,11.31,180.0,24.7,44,14.8
Gurugram,2016-03-28,197.75,395.4,33.61,1.46,16.38,341.0,24.4,41,16.1
Gurugram,2016-03-29,124.42,395.4,33.18,1.4,19.4,208.0,25.4,41,13.6
Gurugram,2016-03-30,264.74,395.4,50.59,1.57,33.97,367.0,26.8,42,12.2
Gurugram,2016-03-31,186.4,395.4,110.34,2.03,23.38,401.0,28.4,37,10.1
Gurugram,2016-04-01,66.52,395.4,36.51,1.13,20.44,325.0,29.3,39,14.0
Gurugram,2016-04-02,69.77666666666667,395.4,47.5,1.48,29.93,317.625,30.1,41,10.5
Gurugram,2016-04-03,73.03333333333333,395.4,90.73,2.3,30.97,310.25,32.0,39,9.4
Gurugram,2016-04-04,76.29,395.4,43.72,1.37,21.97,302.875,30.1,33,14.6
Gurugram,2016-04-05,70.05,395.4,28.73,1.05,12.95,295.5,29.1,35,16.6
Gurugram,2016-04-06,85.23333333333333,395.4,41.72,1.18,18.04,288.125,28.5,30,10.4
Gurugram,2016-04-07,100.41666666666666,395.4,39.56,1.16,19.65,280.75,27.1,37,17.3
Gurugram,2016-04-08,115.6,395.4,46.36,1.39,15.05,273.375,27.1,36,9.7
Gurugram,2016-04-09,99.83,395.4,83.45,2.05,24.69,266.0,28.9,26,14.8
Gurugram,2016-04-10,83.23,395.4,37.45,1.23,25.1,190.0,29.5,29,12.4
Gurugram,2016-04-11,84.45,395.4,30.12,0.95,18.06,186.0,28.4,33,19.7
Gurugram,2016-04-12,70.79,395.4,21.94,0.91,15.18,144.0,27.9,34,23.1
Gurugram,2016-04-13,82.6,395.4,31.5,1.16,18.19,156.0,29.8,30,26.1
Gurugram,2016-04-14,84.9,395.4,37.63,1.43,11.16,202.0,31.2,29,20.2
Gurugram,2016-04-15,109.9,395.4,53.4,1.81,14.57,228.0,32.1,30,19.1
Gurugram,2016-04-16,107.76,395.4,47.93,1.63,12.52,276.0,32.8,30,14.5
Gurugram,2016-04-17,81.36,395.4,28.96,1.11,5.38,192.0,33.3,25,14.4
Gurugram,2016-04-18,77.24,395.4,43.2,1.23,9.91,144.0,32.8,30,11.8
Gurugram,2016-04-19,115.4,395.4,49.47,1.65,15.79,244.0,31.5,34,10.8
Gurugram,2016-04-20,163.99,395.4,37.2,1.01,7.7,300.0,31.6,24,19.9
Gurugram,2016-04-21,128.32,395.4,27.77,1.08,12.25,325.0,32.0,23,23.9
Gurugram,2016-04-22,123.29,395.4,10.04,1.0,6.8,305.0,31.9,24,13.0
Gurugram,2016-04-23,92.07,395.4,16.11,1.46,10.24,250.0,30.0,22,16.9
Gurugram,2016-04-24,128.13,395.4,27.63,1.98,20.12,278.0,29.1,20,17.6
Gurugram,2016-04-25,114.51,395.4,53.05,1.77,14.31,287.0,30.2,17,12.6
Gurugram,2016-04-26,63.16,395.4,16.76,1.01,11.01,278.0,30.8,22,10.5
Gurugram,2016-04-27,170.74,395.4,87.78,3.24,33.66,300.3333333333333,31.1,22,16.6
Gurugram,2016-04-28,136.31,395.4,10.97,2.62,7.91,322.6666666666667,31.5,19,17.1
Gurugram,2016-04-29,173.82,395.4,13.69,2.73,17.15,345.0,31.3,19,19.3
Gurugram,2016-04-30,171.35,395.4,11.35,2.85,15.34,332.0,31.5,19,12.5
Gurugram,2016-05-01,164.46,395.4,9.01,2.12,26.59,346.0,32.9,19,17.5
Gurugram,2016-05-02,146.44,395.4,6.67,0.97,9.61,327.0,34.3,19,17.7
Gurugram,2016-05-03,164.68,395.4,18.17,1.23,14.15,346.0,32.5,30,18.9
Gurugram,2016-05-04,129.44,395.4,13.27,1.28,7.62,299.0,31.4,45,20.2
Gurugram,2016-05-05,100.09,395.4,23.57,1.15,3.79,280.0,29.7,47,20.3
Gurugram,2016-05-06,82.65,395.4,20.96,1.28,3.79,197.0,29.4,53,9.8
Gurugram,2016-05-07,104.17,395.4,7.55,1.23,4.43,224.0,31.1,39,12.9
Gurugram,2016-05-08,100.13,395.4,4.84,1.32,5.03,252.0,31.4,42,17.0
Gurugram,2016-05-09,77.1,395.4,11.53,1.15,1.84,183.0,32.5,40,21.4
Gurugram,2016-05-10,63.89,395.4,9.04,1.25,2.91,155.0,32.5,44,26.0
Gurugram,2016-05-11,53.98,395.4,9.56,1.11,2.77,90.0,32.2,48,16.9
Gurugram,2016-05-12,75.08,395.4,6.07,1.34,2.88,112.0,32.8,47,15.8
Gurugram,2016-05-13,103.68,395.4,5.93,1.27,6.24,187.0,34.9,29,15.5
Gurugram,2016-05-14,98.72,395.4,7.04,1.69,4.65,259.0,35.1,29,9.8
Gurugram,2016-05-15,90.87,395.4,5.83,1.53,13.02,236.0,34.9,30,12.3
Gurugram,2016-05-16,91.92,395.4,9.54,1.55,9.26,182.0,35.2,26,17.1
Gurugram,2016-05-17,67.44,395.4,6.6,1.23,9.65,166.0,35.2,22,18.9
Gurugram,2016-05-18,99.74,395.4,5.86,2.17,24.4,207.0,35.4,23,13.5
Gurugram,2016-05-19,83.2,395.4,5.87,1.59,11.12,193.0,35.1,33,23.0
Gurugram,2016-05-20,75.28,395.4,5.9,1.31,2.37,151.0,34.9,41,24.3
Gurugram,2016-05-21,66.97,395.4,5.84,1.11,1.9,139.0,34.6,51,19.3
Gurugram,2016-05-22,78.33,395.4,6.5,0.94,1.96,124.0,35.3,46,17.7
Gurugram,2016-05-23,100.13,395.4,5.97,0.91,2.53,212.0,34.3,47,16.9
Gurugram,2016-05-24,40.55,395.4,5.97,1.13,2.19,148.0,32.4,55,17.9
Gurugram,2016-05-25,82.76,395.4,5.89,0.74,2.75,116.0,32.1,50,17.4
Gurugram,2016-05-26,113.01,395.4,5.86,0.33,3.05,203.0,33.4,46,15.1
Gurugram,2016-05-27,231.94,395.4,5.92,0.36,3.39,345.0,35.2,34,20.1
Gurugram,2016-05-28,111.43,395.4,5.81,0.35,4.47,358.0,34.4,35,22.7
Gurugram,2016-05-29,3.46,395.4,5.87,0.54,2.82,107.0,32.3,48,19.3
Gurugram,2016-05-30,3.7,395.4,5.93,0.39,2.07,62.0,29.4,65,17.1
Gurugram,2016-05-31,27.61,395.4,5.85,0.44,2.1,48.0,32.2,54,14.7
Gurugram,2016-06-01,58.12,395.4,5.89,0.41,2.66,79.0,34.2,46,15.0
Gurugram,2016-06-02,81.56,395.4,8.16,0.49,4.69,133.0,35.0,36,16.7
Gurugram,2016-06-03,109.37,395.4,8.4,0.34,7.58,238.0,35.0,36,15.0
Gurugram,2016-06-04,118.21,395.4,6.6,0.32,7.01,276.0,35.7,40,13.7
Gurugram,2016-06-05,73.68,395.4,6.82,0.32,1.77,226.0,34.7,52,19.8
Gurugram,2016-06-06,102.8,395.4,6.98,0.41,3.1,204.33333333333334,34.6,50,17.6
Gurugram,2016-06-07,101.21,395.4,6.56,0.3,2.18,182.66666666666666,34.6,50,17.7
Gurugram,2016-06-08,69.08,395.4,7.41,0.51,3.46,161.0,34.5,47,14.4
Gurugram,2016-06-09,139.85,395.4,7.07,0.33,3.44,133.0,34.5,49,14.7
Gurugram,2016-06-10,120.93,395.4,6.66,0.35,6.71,296.0,34.7,49,13.7
Gurugram,2016-06-11,65.59,395.4,6.79,0.33,2.85,245.0,34.3,49,16.1
Gurugram,2016-06-12,70.45,395.4,6.92,0.39,3.5,103.0,33.2,54,13.8
Gurugram,2016-06-13,146.17,395.4,6.72,0.44,2.8,263.0,34.4,47,18.8
Gurugram,2016-06-14,32.15,395.4,5.32,0.39,2.0,195.0,32.3,60,15.5
Gurugram,2016-06-15,147.88,395.4,7.96,0.36,1.76,206.0,32.9,57,15.3
Gurugram,2016-06-16,67.25,395.4,5.69,0.32,1.98,217.0,33.3,56,20.3
Gurugram,2016-06-17,57.76,395.4,7.52,0.34,2.37,91.0,33.3,58,18.0
Gurugram,2016-06-18,63.23,395.4,6.75,0.32,1.73,106.0,32.2,62,15.8
Gurugram,2016-06-19,74.37,395.4,6.78,0.35,1.81,117.0,33.0,60,15.6
Gurugram,2016-06-20,103.27,395.4,6.38,0.43,1.79,217.0,33.5,60,20.3
Gurugram,2016-06-21,93.59,395.4,6.76,0.41,1.79,197.0,31.5,69,17.1
Gurugram,2016-06-22,91.05272727272728,395.4,6.59,0.33,1.92,191.8695652173913,30.9,69,12.9
Gurugram,2016-06-23,88.51545454545455,395.4,7.1,0.32,2.03,186.73913043478262,33.4,60,11.3
Gurugram,2016-06-24,85.97818181818182,395.4,5.66,0.28,2.18,181.6086956521739,34.1,56,12.1
Gurugram,2016-06-25,83.44090909090909,395.4,5.7,0.32333333333333336,2.186666666666667,176.47826086956522,34.9,55,15.6
Gurugram,2016-06-26,80.90363636363637,395.4,5.74,0.36666666666666664,2.1933333333333334,171.34782608695653,33.0,63,16.0
Gurugram,2016-06-27,78.36636363636364,395.4,5.78,0.41,2.2,166.2173913043478,32.4,66,14.1
Gurugram,2016-06-28,75.82909090909092,395.4,6.79,0.32,1.99,161.08695652173913,30.3,76,15.0
Gurugram,2016-06-29,73.29181818181819,395.4,6.64,0.35,1.7,155.95652173913044,32.3,68,13.0
Gurugram,2016-06-30,70.75454545454545,395.4,6.69,0.36,1.94,150.82608695652175,33.6,63,13.4
Gurugram,2016-07-01,68.21727272727273,395.4,6.37,0.39,1.7,145.69565217391306,32.3,70,16.9
Gurugram,2016-07-02,65.68,395.4,6.53,0.34,1.85,140.56521739130434,28.1,85,15.5
Gurugram,2016-07-03,63.14272727272728,395.4,6.98,0.31,2.07,135.43478260869566,27.2,89,11.4
Gurugram,2016-07-04,60.60545454545455,395.4,7.8,0.4,1.94,130.30434782608697,29.1,80,8.4
Gurugram,2016-07-05,58.06818181818183,395.4,7.0,0.38,1.73,125.17391304347827,31.1,74,10.5
Gurugram,2016-07-06,55.5309090909091,395.4,7.03,0.33,1.89,120.04347826086956,30.5,76,12.3
Gurugram,2016-07-07,52.99363636363637,395.4,7.0,0.37,1.88,114.91304347826087,30.7,75,15.1
Gurugram,2016-07-08,50.45636363636364,395.4,6.82,0.33,1.88,109.78260869565219,31.3,73,10.2
Gurugram,2016-07-09,47.91909090909091,395.4,7.12,0.33,1.85,104.65217391304348,30.9,74,10.7
Gurugram,2016-07-10,45.38181818181819,395.4,6.99,0.36,1.9,99.52173913043478,31.4,73,9.3
Gurugram,2016-07-11,42.84454545454546,395.4,6.97,0.33,2.02,94.3913043478261,29.5,80,13.2
Gurugram,2016-07-12,40.30727272727273,395.4,7.05,0.44,2.27,89.2608695652174,29.1,82,15.7
Gurugram,2016-07-13,37.77,395.4,7.16,0.35,2.5,84.1304347826087,29.7,79,12.7
Gurugram,2016-07-14,44.43,395.4,7.05,0.43,1.88,79.0,28.9,86,6.1
Gurugram,2016-07-15,32.05,395.4,7.08,0.34,1.69,83.0,27.8,90,13.8
Gurugram,2016-07-16,22.12,395.4,6.98,0.33,1.91,82.0,26.6,94,8.7
Gurugram,2016-07-17,23.35,395.4,6.88,0.44,1.93,76.0,26.4,92,15.0
Gurugram,2016-07-18,69.02,395.4,6.92,0.51,2.31,94.0,28.5,83,18.6
Gurugram,2016-07-19,46.96,395.4,9.04,0.41,1.94,124.0,29.8,77,19.3
Gurugram,2016-07-20,63.43,395.4,5.56,0.42,1.47,93.0,31.0,67,17.4
Gurugram,2016-07-21,157.95,395.4,5.53,0.18,2.19,116.0,31.4,66,17.0
Gurugram,2016-07-22,115.78,395.4,5.81,0.41,1.99,123.5,31.3,68,12.0
Gurugram,2016-07-23,44.71,395.4,7.3,0.4,1.76,131.0,29.3,78,12.4
Gurugram,2016-07-24,45.11,395.4,7.72,0.22,2.08,115.0,29.2,81,9.0
Gurugram,2016-07-25,57.0,395.4,10.12,0.24,1.65,99.0,29.6,82,8.2
Gurugram,2016-07-26,54.63,395.4,7.38,0.42,2.02,83.0,28.4,85,15.7
Gurugram,2016-07-27,33.34,395.4,6.07,0.33,1.74,67.0,27.3,86,20.1
Gurugram,2016-07-28,29.36,395.4,6.93,0.37,2.01,56.0,26.7,89,11.3
Gurugram,2016-07-29,35.8,395.4,7.18,0.49,1.9,60.0,26.0,93,8.3
Gurugram,2016-07-30,19.85,395.4,7.11,0.31,1.82,45.0,26.9,88,9.7
Gurugram,2016-07-31,30.53,395.4,6.99,0.41,2.1,49.0,27.0,88,7.3
Gurugram,2016-08-01,21.79,395.4,7.04,0.46,2.25,54.0,27.1,88,16.8
Gurugram,2016-08-02,26.365000000000002,395.4,6.025,0.41500000000000004,2.055,40.0,27.6,85,13.8
Gurugram,2016-08-03,30.94,395.4,5.01,0.37,1.86,46.0,29.2,79,15.1
Gurugram,2016-08-04,29.94,395.4,4.93,0.31,1.94,52.0,29.5,79,13.4
Gurugram,2016-08-05,29.33,395.4,4.35,0.41,1.76,46.0,30.2,80,10.4
Gurugram,2016-08-06,32.19,395.4,7.95,0.22,1.92,52.0,28.9,83,18.1
Gurugram,2016-08-07,29.317999999999998,395.4,8.912,0.0,2.02,81.66666666666667,29.0,79,14.2
Gurugram,2016-08-08,26.445999999999998,395.4,9.874,0.0,2.12,111.33333333333334,28.9,81,17.6
Gurugram,2016-08-09,23.573999999999998,395.4,10.836,0.0,2.2199999999999998,141.0,27.8,84,17.9
Gurugram,2016-08-10,20.701999999999998,395.4,11.798,0.0,2.32,170.66666666666669,27.5,86,14.0
Gurugram,2016-08-11,17.83,395.4,12.76,0.18,2.42,200.33333333333334,26.7,90,10.1
Gurugram,2016-08-12,163.37,395.4,4.38,0.32,1.91,230.0,27.3,88,7.7
Gurugram,2016-08-13,27.09,395.4,8.6,0.35,2.0,264.0,28.0,87,8.4
Gurugram,2016-08-14,31.03,395.4,8.99,0.36,1.93,52.0,27.9,87,11.4
Gurugram,2016-08-15,32.44,395.4,7.27,0.38,1.66,50.0,29.2,78,17.0
Gurugram,2016-08-16,41.23,395.4,7.37,0.43,1.75,60.0,29.5,71,17.9
Gurugram,2016-08-17,42.85,395.4,8.21,0.39,1.71,68.0,28.3,75,17.7
Gurugram,2016-08-18,41.88,395.4,6.24,0.41,1.99,72.0,27.6,87,7.2
Gurugram,2016-08-19,45.32,395.4,6.34,0.35,1.87,74.0,28.9,82,9.8
Gurugram,2016-08-20,35.09,395.4,5.34,0.34,1.42,68.0,28.7,79,21.6
Gurugram,2016-08-21,29.355000000000004,395.4,4.85,0.355,1.76,61.666666666666664,27.9,76,17.0
Gurugram,2016-08-22,23.62,395.4,4.36,0.37,2.1,55.333333333333336,27.9,78,16.7
Gurugram,2016-08-23,31.71,395.4,2.85,0.38,1.92,49.0,28.5,81,11.1
Gurugram,2016-08-24,30.65,395.4,3.48,0.36,1.87,54.0,27.3,84,18.8
Gurugram,2016-08-25,27.88,395.4,3.01,0.35,1.59,46.0,28.5,84,11.8
Gurugram,2016-08-26,48.3,395.4,2.78,0.32,1.89,64.0,29.0,81,12.2
Gurugram,2016-08-27,31.66,395.4,2.48,0.43,2.1,70.0,28.4,85,14.7
Gurugram,2016-08-28,41.05,395.4,4.84,0.37,1.77,67.0,28.9,84,11.1
Gurugram,2016-08-29,153.08,395.4,7.199999999999999,0.39,1.89,157.0,27.4,88,12.3
Gurugram,2016-08-30,18.73,395.4,9.56,0.36,2.17,318.0,27.2,88,6.1
Gurugram,2016-08-31,16.625,395.4,11.92,0.25,1.565,230.33333333333331,27.0,89,8.0
Gurugram,2016-09-01,14.52,395.4,14.28,0.14,0.96,142.66666666666666,27.2,86,9.1
Gurugram,2016-09-02,26.0,395.4,16.64,0.53,1.45,55.0,28.4,79,18.3
Gurugram,2016-09-03,28.346666666666668,395.4,19.0,0.6533333333333333,1.9533333333333331,44.0,28.4,73,21.1
Gurugram,2016-09-04,30.69333333333333,395.4,21.36,0.7766666666666667,2.4566666666666666,57.0,28.3,72,16.3
Gurugram,2016-09-05,33.04,395.4,23.72,0.9,2.96,70.0,28.0,70,17.9
Gurugram,2016-09-06,31.34,395.4,26.08,0.62,1.9,83.0,28.3,68,21.3
Gurugram,2016-09-07,33.266666666666666,395.4,28.439999999999998,0.51,2.7866666666666666,52.0,28.4,66,16.6
Gurugram,2016-09-08,35.19333333333333,395.4,30.8,0.4,3.673333333333333,52.666666666666664,28.6,66,16.1
Gurugram,2016-09-09,37.12,395.4,33.16,0.29,4.56,53.333333333333336,29.0,65,16.0
Gurugram,2016-09-10,33.19,395.4,35.519999999999996,0.5,3.09,54.0,29.3,63,17.0
Gurugram,2016-09-11,32.64,395.4,37.879999999999995,0.52,2.15,55.0,29.1,62,15.9
Gurugram,2016-09-12,35.4,395.4,40.239999999999995,0.52,2.02,59.0,29.0,63,16.5
Gurugram,2016-09-13,48.92,395.4,42.599999999999994,0.53,1.97,72.0,29.3,66,9.4
Gurugram,2016-09-14,32.01,395.4,44.959999999999994,0.72,1.74,71.0,28.2,76,10.5
Gurugram,2016-09-15,73.17,395.4,47.31999999999999,0.55,2.49,140.0,28.9,73,9.3
Gurugram,2016-09-16,74.32,395.4,49.67999999999999,0.52,2.41,137.0,29.4,69,11.9
Gurugram,2016-09-17,75.47,395.4,52.03999999999999,0.49,2.33,133.0,28.9,71,7.1
Gurugram,2016-09-18,63.22,395.4,54.39999999999999,0.5,2.33,129.0,29.0,73,10.1
Gurugram,2016-09-19,62.28,395.4,56.75999999999999,0.53,2.43,108.0,29.1,72,7.1
Gurugram,2016-09-20,146.21,395.4,59.12,0.53,2.42,203.0,30.1,64,8.4
Gurugram,2016-09-21,90.13,395.4,61.48,0.5,2.3,288.0,29.9,69,15.5
Gurugram,2016-09-22,43.91,395.4,63.839999999999996,0.49,2.28,119.0,27.5,81,19.5
Gurugram,2016-09-23,37.96,395.4,66.2,0.5,2.49,66.0,27.8,76,9.7
Gurugram,2016-09-24,52.02,395.4,68.56,0.53,2.49,79.0,28.4,75,9.9
Gurugram,2016-09-25,59.96,395.4,70.92,0.53,2.46,108.0,27.9,74,8.0
Gurugram,2016-09-26,65.44,395.4,73.28,0.4,2.08,103.0,28.5,72,8.7
Gurugram,2016-09-27,50.94,395.4,75.64,0.5,2.19,92.0,29.0,71,10.5
Gurugram,2016-09-28,74.64,395.4,78.0,0.52,2.77,121.0,29.5,66,10.9
Gurugram,2016-09-29,77.42,395.4,80.36,0.51,2.85,156.0,29.4,69,10.0
Gurugram,2016-09-30,61.99,395.4,82.72,0.54,2.27,123.0,29.5,69,8.1
Gurugram,2016-10-01,66.54,395.4,85.08,0.49,2.54,138.0,30.0,69,11.3
Gurugram,2016-10-02,46.7,395.4,87.44,0.52,2.64,91.0,30.1,71,9.3
Gurugram,2016-10-03,79.11,395.4,89.8,0.51,2.47,112.0,29.5,75,11.4
Gurugram,2016-10-04,112.56,395.4,92.16,0.5,2.63,229.0,29.4,76,7.9
Gurugram,2016-10-05,121.685,395.4,94.52,0.525,2.63,228.0,28.2,79,9.3
Gurugram,2016-10-06,130.81,395.4,96.88,0.55,2.63,227.0,28.4,76,6.7
Gurugram,2016-10-07,95.82,395.4,99.24,0.51,2.66,226.0,28.8,70,11.6
Gurugram,2016-10-08,96.77,395.4,101.6,0.52,2.63,236.0,28.7,63,15.0
Gurugram,2016-10-09,88.97,395.4,103.96,0.5,2.79,205.0,28.6,58,7.5
Gurugram,2016-10-10,68.82,395.4,106.32,0.53,2.31,164.0,27.2,57,10.6
Gurugram,2016-10-11,94.24,395.4,108.67999999999999,0.5,2.43,182.0,26.6,51,13.7
Gurugram,2016-10-12,240.11,395.4,111.03999999999999,0.51,3.32,273.0,26.5,47,15.8
Gurugram,2016-10-13,76.42,395.4,113.39999999999999,0.46,7.88,348.0,26.3,45,14.8
Gurugram,2016-10-14,37.99,395.4,115.76,0.45,2.64,80.0,25.4,46,11.5
Gurugram,2016-10-15,49.08,395.4,118.12,0.53,1.89,86.0,25.7,50,11.8
Gurugram,2016-10-16,57.29,395.4,120.48,0.49,2.97,94.0,25.8,50,10.0
Gurugram,2016-10-17,67.06,395.4,122.84,0.49,4.76,102.0,26.0,49,12.5
Gurugram,2016-10-18,63.34,395.4,125.2,0.56,6.52,131.0,24.9,49,11.8
Gurugram,2016-10-19,62.63,395.4,127.56,0.59,4.16,110.0,25.3,47,11.0
Gurugram,2016-10-20,71.62,395.4,220.26,0.56,4.81,210.0,26.0,36,15.3
Gurugram,2016-10-21,59.17,395.4,151.06,0.67,5.13,208.0,26.4,39,15.4
Gurugram,2016-10-22,50.29,395.4,7.7,0.52,5.44,143.0,26.3,42,17.9
Gurugram,2016-10-23,56.33,395.4,13.49,0.5,2.83,91.0,25.5,46,20.5
Gurugram,2016-10-24,56.43,395.4,0.65,0.42,3.09,95.0,25.4,46,17.6
Gurugram,2016-10-25,150.64249999999998,395.4,3.0599999999999996,0.5325,3.4574999999999996,147.4,25.8,45,17.4
Gurugram,2016-10-26,244.855,395.4,5.47,0.645,3.8249999999999997,199.8,25.2,50,13.2
Gurugram,2016-10-27,339.0675,395.4,7.879999999999999,0.7575000000000001,4.1925,252.2,24.3,52,13.0
Gurugram,2016-10-28,433.28,395.4,10.29,0.87,4.56,304.6,23.8,46,11.6
Gurugram,2016-10-29,194.04,395.4,10.17,0.47,2.59,357.0,24.1,45,8.9
Gurugram,2016-10-30,182.17,395.4,10.15,0.76,4.99,345.0,23.5,58,8.2
Gurugram,2016-10-31,290.86,395.4,10.11,1.41,8.86,413.0,23.8,60,8.8
Gurugram,2016-11-01,302.15,395.4,10.21,1.06,7.07,447.0,22.9,61,8.7
Gurugram,2016-11-02,561.42,395.4,10.11,0.88,5.95,490.0,23.3,61,9.2
Gurugram,2016-11-03,522.1,395.4,10.15,1.82,8.89,708.0,23.2,62,7.6
Gurugram,2016-11-04,159.02,395.4,10.1,0.92,9.08,403.0,22.9,60,10.9
Gurugram,2016-11-05,446.49,395.4,10.07,0.9315217391304348,6.43,468.0,22.7,59,14.5
Gurugram,2016-11-06,616.19,395.4,10.09,0.9430434782608696,8.11,684.0,22.5,58,9.8
Gurugram,2016-11-07,405.74,395.4,10.1,0.9545652173913044,6.0,602.0,22.3,56,16.0
Gurugram,2016-11-08,150.09,395.4,10.1,0.9660869565217391,3.64,304.0,22.6,48,17.1
Gurugram,2016-11-09,291.49,395.4,10.24,0.9776086956521739,13.25,340.0,21.8,49,14.4
Gurugram,2016-11-10,174.01,395.4,10.18,0.9891304347826088,15.59,371.5,21.1,55,9.4
Gurugram,2016-11-11,269.34,395.4,10.13,1.0006521739130436,4.03,403.0,21.2,61,9.5
Gurugram,2016-11-12,106.74,395.4,10.14,1.0121739130434784,2.88,335.0,22.0,56,10.7
Gurugram,2016-11-13,72.49,395.4,10.14,1.0236956521739131,5.52,179.0,22.0,54,8.4
Gurugram,2016-11-14,95.73,395.4,10.22,1.0352173913043479,6.89,224.0,21.7,62,8.4
Gurugram,2016-11-15,126.71,395.4,10.17,1.0467391304347826,6.1,226.0,21.4,51,9.1
Gurugram,2016-11-16,189.7,395.4,10.21,1.0582608695652174,5.8,346.0,20.2,50,12.5
Gurugram,2016-11-17,112.77,395.4,10.19,1.0697826086956521,2.48,315.0,20.0,50,18.1
Gurugram,2016-11-18,88.8,395.4,10.21,1.0813043478260869,4.97,201.0,20.1,54,14.1
Gurugram,2016-11-19,131.18,395.4,10.2,1.0928260869565218,10.35,296.0,19.7,54,8.7
Gurugram,2016-11-20,114.71,395.4,10.14,1.1043478260869566,5.57,258.0,19.7,60,9.2
Gurugram,2016-11-21,145.24,395.4,10.13,1.1158695652173913,6.87,305.0,20.4,58,9.5
Gurugram,2016-11-22,147.76,395.4,10.13,1.127391304347826,6.81,344.0,20.3,53,14.4
Gurugram,2016-11-23,143.25,395.4,10.14,1.1389130434782608,6.71,210.0,20.6,57,11.8
Gurugram,2016-11-24,211.47,395.4,10.17,1.1504347826086956,7.01,381.0,19.8,56,15.0
Gurugram,2016-11-25,144.36,395.4,10.21,1.1619565217391306,1.74,328.0,21.1,43,22.6
Gurugram,2016-11-26,80.27,395.4,10.24,1.1734782608695653,4.49,232.0,21.8,39,21.8
Gurugram,2016-11-27,80.99,395.4,10.2,1.185,3.42,212.0,21.5,42,20.3
Gurugram,2016-11-28,77.9,395.4,10.18,1.1965217391304348,7.13,121.0,20.9,40,16.4
Gurugram,2016-11-29,209.2,395.4,10.15,1.2080434782608696,13.32,324.0,18.8,52,9.8
Gurugram,2016-11-30,234.89,395.4,10.13,1.2195652173913043,5.22,387.0,19.2,68,9.5
Gurugram,2016-12-01,199.76,395.4,10.13,1.231086956521739,3.7,359.0,20.0,74,9.4
Gurugram,2016-12-02,239.16,395.4,10.19,1.2426086956521738,8.15,387.0,19.3,71,9.7
Gurugram,2016-12-03,349.34,395.4,10.215,1.2541304347826085,22.735,398.3333333333333,18.2,60,8.0
Gurugram,2016-12-04,459.52,395.4,10.24,1.2656521739130435,37.32,409.6666666666667,17.7,57,10.1
Gurugram,2016-12-05,252.46,395.4,10.14,1.2771739130434783,12.73,421.0,18.0,61,10.6
Gurugram,2016-12-06,304.69,395.4,10.15,1.288695652173913,9.86,419.0,18.1,66,8.4
